ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.10642513167057346,0.5292126224318409,0.4940986102526142,0.9369122503357549,0.1828306655433867,-0.13269754985659446,-0.25044748363721636,-0.8610518263538935,-0.6002977902376716,1
0.09226581403387488,0.5211853345968431,0.4711746575050874,0.9397769812456355,0.15693393106489306,-0.15688275110893257,-0.19797162771159527,-0.9152432426979291,-0.3856070357867116,1
0.07557619928753949,0.5138913690987222,0.4774246961122377,0.9534173302592508,0.13742589667879787,-0.12471562558491985,-0.11910681496120512,-0.775779613153853,-0.38545422955070485,1
0.08486693590141867,0.5756333320804417,0.45280663454219994,0.8900326746022301,0.10862235322808096,-0.012834283931878946,-0.32890402101947025,-1.1276966878418615,-0.1686566112808463,0
0.09854159739743264,0.5520191414933178,0.5018105456011336,0.9318552681936729,0.1438003634253313,-0.1889890796520053,-0.2675089310457804,-1.1453881233721215,-0.18407846993970756,0
0.07059961699524026,0.6038347092653152,0.43431771573702294,0.8821072879406078,0.11294700176703151,-0.0004778497356471447,-0.49404423620080684,-0.7866822761040302,0.12130278091370661,0
