ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.07610855015719328,0.5674316796476678,0.47483004111517824,0.9664757505693526,0.1043166282714604,0.051873082472681846,-0.4817272006477734,-1.1775895390846427,-0.45319130716708456,1
0.0695014439884481,0.5389270037444793,0.516235977715307,0.9504599888586178,0.09566364176383342,-0.08395935609893279,-0.07078328051281657,-1.149503133839928,-0.26694729817139384,1
0.07912832929782082,0.5698046758483074,0.4930136511051481,0.9717450290630965,0.11021135282471642,0.005708712378401926,-0.49478953373905027,-1.1665453469075575,-0.3168429688174408,1
0.06713574195588584,0.5952540840620014,0.50073777690358,0.9564694141678042,0.08913894632978892,0.1012692768105114,-0.5834464762267727,-1.1277983033313048,-0.2540187926971873,0
0.07284313725490196,0.5702612947669372,0.5148853688557592,0.9264025216450102,0.08516359981307917,-0.11437212510298844,-0.6077236759411438,-1.226529473068915,-0.5515086188293283,0
0.07640876231194474,0.5926276622675295,0.5349424943597323,0.9379275169259823,0.10676275167111629,-0.14777505514424003,-0.7387630335366143,-1.1417835325683512,-0.36575326329004776,0
