ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09913710273466371,0.5315435729050224,0.4380365779201818,0.9569157737802929,0.15083439225432096,0.21204366922906212,-0.47972113082707984,-0.881125013460224,-0.6430824918284235,1
0.11388187429854096,0.5257003356633785,0.48467727094716107,0.9506611592181022,0.17056318594731645,0.15592697362028168,-0.34804405916894376,-0.918444214299603,-0.45132953115187124,1
0.11064944546440343,0.47362745555618335,0.4548483248886038,0.9532443156826061,0.16154516555793116,0.12019913187431046,-0.28752131673131437,-0.955269362579581,-0.4264652485006617,1
0.07710053029486857,0.6074471643297681,0.4450357193671817,0.9535544548224857,0.12300531733494845,0.07851300313242122,-0.8696299516214718,-1.2279203575467577,0.12934943353808803,0
0.07469577418705325,0.5701334860168371,0.48651240742690677,0.9672176119853986,0.11154359326110855,-0.06928014932452886,-0.7631152057519842,-1.4029207433580744,0.1185852761169639,0
0.08617213180864101,0.5780167130013038,0.436857354848609,0.961565205792672,0.1195355564045189,-0.028311780878338372,-0.7972359070975134,-1.2694734932971452,-0.15011773470604384,0
